id,class,long,lat,NDVI,NDWI,NDCI,NDMI,PSRI,BNDVI,ONIR,ODVI,HubDist
"369767","2",120.007948,5.049490,-0.084474,0.186109,0.038200,0.036281,-0.149640,-0.143928,-404.491109,-0.086401,1699.52099133435
"376373","2",120.007223,5.048590,-0.100924,0.213022,0.038931,0.031993,-0.151825,-0.159132,-424.741109,-0.102851,1608.97798662547
"377695","2",120.007222,5.048409,-0.100298,0.214451,0.038751,0.034640,-0.170609,-0.166002,-416.491109,-0.102225,1589.18846418601
"371089","2",120.007947,5.049309,-0.074143,0.164202,0.037530,0.038848,-0.123823,-0.124701,-404.991109,-0.076070,1679.60985606626
"372411","2",120.007946,5.049129,-0.076569,0.173439,0.043873,0.037214,-0.120791,-0.125716,-420.241109,-0.078496,1659.70038696497
"376384","2",120.009205,5.048581,-0.091922,0.198554,0.037551,0.034534,-0.166905,-0.156340,-389.991109,-0.093849,1887.11530341513
"371093","2",120.008668,5.049306,-0.081119,0.180606,0.044479,0.031404,-0.135378,-0.136146,-469.991109,-0.083046,1983.94194948695
"371094","2",120.008848,5.049305,-0.085903,0.193047,0.039457,0.029233,-0.161362,-0.150445,-463.991109,-0.087830,1976.22841908176
"371095","2",120.009028,5.049304,-0.093329,0.208637,0.034940,0.032045,-0.166300,-0.158511,-446.991109,-0.095256,1968.68745911991
"393574","2",120.009915,5.046229,-0.090469,0.189976,0.040724,0.028044,-0.140271,-0.146508,-272.491109,-0.092396,1616.6303047948
"394894","2",120.009554,5.046050,-0.106945,0.216592,0.034939,0.024645,-0.158344,-0.167834,-304.741109,-0.108872,1614.55436143944
"394895","2",120.009734,5.046049,-0.088967,0.188528,0.041118,0.030198,-0.133641,-0.142118,-282.991109,-0.090894,1606.30983703906
"396217","2",120.009733,5.045868,-0.106080,0.218301,0.043979,0.029204,-0.150757,-0.164059,-299.741109,-0.108007,1588.08419508035
"396215","2",120.009373,5.045870,-0.111580,0.231612,0.034573,0.037689,-0.176155,-0.176865,-302.491109,-0.113507,1604.96692135556
"397534","2",120.008831,5.045692,-0.106415,0.225070,0.025953,0.037457,-0.185893,-0.176291,-290.241109,-0.108342,1274.7540148689
"390919","2",120.007934,5.046599,-0.093776,0.197148,0.034783,0.027369,-0.139701,-0.148588,-395.991109,-0.095703,1381.18310597351
"392242","2",120.008114,5.046418,-0.098535,0.205632,0.044309,0.029658,-0.146148,-0.155597,-421.491109,-0.100462,1359.38927152418
"384319","2",120.009740,5.047494,-0.093228,0.185266,0.033557,0.031077,-0.120994,-0.141461,-282.491109,-0.095155,1753.49190844804
"385639","2",120.009379,5.047315,-0.089024,0.189805,0.040301,0.039304,-0.131649,-0.140886,-281.491109,-0.090951,1750.43826236934
"385640","2",120.009559,5.047314,-0.095103,0.194293,0.032292,0.037966,-0.120237,-0.142127,-264.991109,-0.097030,1742.60755925376
"385641","2",120.009740,5.047314,-0.090964,0.183191,0.035074,0.033201,-0.104750,-0.133208,-273.991109,-0.092891,1734.97162542927
"385642","2",120.009920,5.047313,-0.084218,0.182357,0.034276,0.032808,-0.131682,-0.137433,-276.241109,-0.086145,1727.53304350492
"392247","2",120.009015,5.046414,-0.092144,0.192144,0.044558,0.019234,-0.120506,-0.140184,-304.991109,-0.094071,1354.18408465716
"389600","2",120.008476,5.046777,-0.098754,0.202940,0.033455,0.034483,-0.137955,-0.152135,-365.491109,-0.100681,1396.31911396481
"389601","2",120.008656,5.046777,-0.099792,0.204010,0.036913,0.025277,-0.140756,-0.154089,-365.991109,-0.101719,1395.30717729403
"379019","2",120.007582,5.048227,-0.108208,0.218209,0.036972,0.027006,-0.154909,-0.167605,-444.491109,-0.110135,1564.28848512548
"386964","2",120.009919,5.047132,-0.086495,0.176921,0.030073,0.033299,-0.127451,-0.137536,-270.491109,-0.088422,1708.9650453581
"390929","2",120.009736,5.046591,-0.088324,0.185185,0.039252,0.030075,-0.110256,-0.133410,-268.491109,-0.090251,1661.22892035111
"397528","2",120.007750,5.045697,-0.098579,0.207365,0.037493,0.034193,-0.147508,-0.155861,-300.991109,-0.100506,1284.18578153303
"386956","2",120.008477,5.047139,-0.093043,0.194886,0.034464,0.037573,-0.128904,-0.143679,-287.741109,-0.094970,1436.21511900977
"386957","2",120.008658,5.047138,-0.097053,0.201153,0.027405,0.040782,-0.140551,-0.150837,-285.741109,-0.098980,1435.23130553845
"410748","2",120.007742,5.043890,-0.081676,0.178539,0.034250,0.028979,-0.118984,-0.130351,-315.241109,-0.083603,1086.23719250781
"410749","2",120.007922,5.043889,-0.080264,0.175973,0.037037,0.025263,-0.112732,-0.126979,-314.491109,-0.082191,1083.46327371833
"410750","2",120.008102,5.043888,-0.075215,0.165279,0.032639,0.033013,-0.113258,-0.121901,-296.991109,-0.077142,1081.0515860673
"412070","2",120.007741,5.043709,-0.088015,0.177596,0.024622,0.028511,-0.127631,-0.138561,-314.491109,-0.089942,1066.48040576519
"412071","2",120.007921,5.043708,-0.084618,0.179196,0.031049,0.025160,-0.129741,-0.137293,-313.741109,-0.086545,1063.65496755796
"406778","2",120.007024,5.044435,-0.096149,0.197264,0.029436,0.037005,-0.154155,-0.155397,-293.741109,-0.098076,1159.46237051412
"408099","2",120.006843,5.044255,-0.098894,0.200327,0.031140,0.033099,-0.148766,-0.156654,-308.491109,-0.100821,1144.3066254876
"408100","2",120.007023,5.044255,-0.104935,0.209814,0.031840,0.030217,-0.143817,-0.160274,-322.241109,-0.106862,1139.92406072117
"408101","2",120.007203,5.044254,-0.097796,0.200550,0.036512,0.033428,-0.137652,-0.151533,-322.491109,-0.099723,1135.87610081233
"402809","2",120.006486,5.044980,-0.099575,0.214091,0.033568,0.036483,-0.153465,-0.158203,-372.741109,-0.101502,1231.40154808547
"402810","2",120.006666,5.044979,-0.096526,0.204462,0.042808,0.028566,-0.148148,-0.154052,-393.741109,-0.098453,1226.67928565312
"402811","2",120.006846,5.044978,-0.089432,0.184742,0.038245,0.030369,-0.130615,-0.141140,-346.241109,-0.091359,1222.26544128973
"402812","2",120.007026,5.044977,-0.084682,0.182197,0.041541,0.034847,-0.120770,-0.133765,-305.491109,-0.086609,1218.16336736743
"404131","2",120.006485,5.044799,-0.098504,0.199357,0.041607,0.021427,-0.149328,-0.157004,-404.991109,-0.100431,1212.03478123872
"404132","2",120.006665,5.044798,-0.090939,0.190576,0.045040,0.027514,-0.141365,-0.147308,-379.741109,-0.092866,1207.23676880937
"400165","2",120.006487,5.045341,-0.091736,0.194064,0.037504,0.036886,-0.137421,-0.145824,-376.991109,-0.093663,1270.19211580195
"397519","2",120.006128,5.045704,-0.087551,0.190779,0.041591,0.036117,-0.152190,-0.147331,-441.491109,-0.089478,1318.79899938164
"398841","2",120.006128,5.045524,-0.091002,0.194317,0.044279,0.032662,-0.149341,-0.149837,-435.741109,-0.092929,1299.5058941903
"398846","2",120.007029,5.045519,-0.080070,0.174328,0.037581,0.036997,-0.135024,-0.134159,-324.991109,-0.081997,1276.97961301977
"398847","2",120.007209,5.045519,-0.081960,0.179870,0.039667,0.033694,-0.141611,-0.138752,-306.741109,-0.083887,1273.3673977203
"404135","2",120.007205,5.044796,-0.091409,0.191801,0.036638,0.035658,-0.145985,-0.148577,-286.991109,-0.093336,1194.73351877088
"410752","2",120.008462,5.043887,-0.073087,0.158589,0.037577,0.031399,-0.113832,-0.120392,-293.241109,-0.075014,1077.32426875275
"380335","2",120.006500,5.048051,-0.095761,0.206227,0.033085,0.039410,-0.155211,-0.155654,-436.991109,-0.097688,1563.0021393845
"380336","2",120.006680,5.048051,-0.097879,0.211760,0.039069,0.033877,-0.162222,-0.160523,-451.741109,-0.099806,1559.28439741125
"381657","2",120.006499,5.047871,-0.091308,0.197409,0.039478,0.043470,-0.164190,-0.154335,-428.241109,-0.093235,1543.39909751696
"381658","2",120.006679,5.047870,-0.094291,0.204765,0.038104,0.035815,-0.177515,-0.162868,-448.741109,-0.096218,1539.63402422697
"381655","2",120.006138,5.047872,-0.091001,0.197823,0.039286,0.035718,-0.168405,-0.155507,-430.741109,-0.092928,1551.67386805097
"404126","2",120.005584,5.044803,-0.093035,0.201997,0.036970,0.038393,-0.160808,-0.155484,-456.991109,-0.094962,1240.58189092028
"373722","2",120.005963,5.048957,-0.107485,0.234233,0.032902,0.044694,-0.206949,-0.182812,-448.991109,-0.109412,1673.03353506971
"386942","2",120.005955,5.047150,-0.096001,0.208216,0.035343,0.037367,-0.172439,-0.162158,-435.991109,-0.097928,1478.54644136251
"392236","2",120.007033,5.046423,-0.087315,0.189526,0.034243,0.029008,-0.152448,-0.147998,-378.741109,-0.089242,1375.22262262464
"389588","2",120.006314,5.046787,-0.098548,0.203801,0.031325,0.029050,-0.151380,-0.157004,-455.991109,-0.100475,1430.3442693238
"392222","2",120.004510,5.046434,-0.079042,0.191826,0.028846,0.038103,-0.185320,-0.151296,-396.241109,-0.080969,1450.53369302948
"392223","2",120.004690,5.046434,-0.081435,0.185185,0.031221,0.039438,-0.179583,-0.151959,-444.491109,-0.083362,1443.4879070109
"400157","2",120.005046,5.045348,-0.095863,0.207879,0.035315,0.044511,-0.148500,-0.153322,-423.241109,-0.097790,1317.19160227982
"405449","2",120.005763,5.044622,-0.099461,0.203540,0.032511,0.032252,-0.154834,-0.158475,-459.241109,-0.101388,1215.28616532384
"434559","2",120.010429,5.040625,-0.107179,0.219377,0.038647,0.044949,-0.159390,-0.166438,-331.241109,-0.109106,750.365334131262
"434560","2",120.010610,5.040624,-0.121027,0.241119,0.030809,0.043096,-0.185058,-0.187295,-320.241109,-0.122954,749.186278834821
"434561","2",120.010790,5.040623,-0.122964,0.249457,0.020844,0.043556,-0.190606,-0.190680,-307.991109,-0.124891,748.538883828504
"435880","2",120.010248,5.040445,-0.115872,0.227117,0.038731,0.045682,-0.160300,-0.174415,-310.491109,-0.117799,732.193300706753
"435881","2",120.010429,5.040444,-0.110739,0.225832,0.034939,0.046049,-0.170007,-0.172736,-315.991109,-0.112666,730.438597917193
"435882","2",120.010609,5.040444,-0.112559,0.230122,0.031390,0.042534,-0.174180,-0.176206,-310.991109,-0.114486,729.227328019655
"435883","2",120.010789,5.040443,-0.118535,0.227850,0.026295,0.039022,-0.155676,-0.176102,-330.991109,-0.120462,728.56220119866
"437203","2",120.010428,5.040264,-0.106597,0.208707,0.033236,0.042899,-0.147497,-0.162183,-307.741109,-0.108524,710.514876799668
"437204","2",120.010608,5.040263,-0.099848,0.202045,0.033858,0.044366,-0.146030,-0.155467,-292.491109,-0.101775,709.269585912327
"437205","2",120.010788,5.040262,-0.111648,0.223833,0.022552,0.039548,-0.165768,-0.173034,-303.491109,-0.113575,708.585728989857
"443810","2",120.009883,5.039363,-0.105039,0.201084,0.036017,0.036204,-0.133733,-0.156509,-301.491109,-0.106966,619.158143240593
"445132","2",120.009882,5.039182,-0.101608,0.198593,0.039915,0.037842,-0.122016,-0.149095,-294.491109,-0.103535,599.531687484614
"445133","2",120.010062,5.039181,-0.101895,0.203267,0.035952,0.040649,-0.123829,-0.149773,-300.241109,-0.103822,596.049427073418
"446454","2",120.009881,5.039001,-0.099863,0.197235,0.038789,0.044629,-0.124248,-0.148036,-294.991109,-0.101790,579.929406751548
"446455","2",120.010062,5.039001,-0.100699,0.209411,0.043383,0.031787,-0.146558,-0.157562,-343.241109,-0.102626,576.328722042696
"447776","2",120.009881,5.038821,-0.093476,0.187746,0.038875,0.033989,-0.113360,-0.138856,-330.491109,-0.095403,560.353838116171
"449095","2",120.009339,5.038643,-0.082665,0.172970,0.039672,0.031207,-0.122449,-0.132439,-288.491109,-0.084592,495.239445424754
"449096","2",120.009519,5.038642,-0.083110,0.176604,0.035935,0.030303,-0.122736,-0.133144,-321.991109,-0.085037,496.416784099173
"445128","2",120.009162,5.039185,-0.088980,0.176148,0.039315,0.044672,-0.098765,-0.129112,-272.991109,-0.090907,554.807951070337
"446449","2",120.008981,5.039006,-0.080655,0.158245,0.045272,0.039424,-0.086532,-0.116293,-259.491109,-0.082582,535.228778758702
"454378","2",120.008435,5.037924,-0.076005,0.168159,0.033734,0.038740,-0.119015,-0.124500,-324.241109,-0.077932,422.714280255479
"455699","2",120.008254,5.037744,-0.082841,0.166884,0.036911,0.035875,-0.115068,-0.129526,-338.991109,-0.084768,407.588171560787
"447778","2",120.010241,5.038819,-0.095123,0.189438,0.038777,0.033490,-0.125333,-0.145125,-321.241109,-0.097050,553.595723437523
"446457","2",120.010422,5.038999,-0.102953,0.211021,0.030239,0.034756,-0.155512,-0.162326,-275.741109,-0.104880,571.159750450621
"446458","2",120.010602,5.038998,-0.095296,0.194847,0.028877,0.031992,-0.141748,-0.151344,-275.491109,-0.097223,569.609906331589
"447779","2",120.010421,5.038818,-0.078434,0.164900,0.041574,0.031594,-0.099736,-0.119881,-297.991109,-0.080361,551.272871339349
"449098","2",120.009880,5.038640,-0.085521,0.179835,0.042069,0.027692,-0.120249,-0.134055,-355.991109,-0.087448,540.807882272978
"449099","2",120.010060,5.038639,-0.089121,0.175187,0.039172,0.029391,-0.095723,-0.128112,-339.491109,-0.091048,536.94492437102
"449100","2",120.010240,5.038638,-0.081718,0.165798,0.044645,0.034410,-0.098350,-0.122277,-294.991109,-0.083645,533.80237331513
"450421","2",120.010059,5.038459,-0.078645,0.163535,0.042982,0.026473,-0.097049,-0.118639,-272.991109,-0.080572,517.286218091882
"443816","2",120.010964,5.039358,-0.099880,0.209766,0.023367,0.029412,-0.158442,-0.161093,-270.491109,-0.101807,608.566644707435
"431921","2",120.011512,5.040981,-0.078801,0.172106,0.038152,0.038912,-0.123393,-0.129184,-246.991109,-0.080728,1015.01379462412
"433242","2",120.011331,5.040802,-0.094812,0.197038,0.037484,0.030550,-0.141839,-0.150294,-257.491109,-0.096739,1006.45871385331
"429274","2",120.010973,5.041345,-0.091133,0.202759,0.038326,0.035307,-0.167669,-0.156433,-301.991109,-0.093060,1078.18403466949
"429275","2",120.011153,5.041344,-0.085859,0.193093,0.034519,0.035696,-0.148433,-0.145091,-244.991109,-0.087786,1068.79092178447
"442499","2",120.011866,5.039534,-0.081486,0.179556,0.033984,0.037563,-0.140013,-0.137795,-242.491109,-0.083413,854.958870925976
"442500","2",120.012046,5.039533,-0.079464,0.181321,0.033422,0.039385,-0.130159,-0.132165,-221.741109,-0.081391,845.44670354197
"442501","2",120.012226,5.039533,-0.080257,0.174071,0.035752,0.040406,-0.127238,-0.131894,-236.991109,-0.082184,836.30378501817
"443821","2",120.011865,5.039354,-0.083687,0.185910,0.029576,0.036956,-0.136480,-0.138541,-235.741109,-0.085614,837.543057242049
"468933","2",120.010768,5.035926,-0.068186,0.153585,0.040351,0.048142,-0.119215,-0.117039,-343.991109,-0.070113,229.356510521443
"470254","2",120.010587,5.035746,-0.087184,0.175494,0.035765,0.040353,-0.122003,-0.135437,-360.741109,-0.089111,211.720677299522
"464966","2",120.010590,5.036469,-0.020773,0.077423,0.035144,0.055965,-0.026117,-0.033030,-37.241109,-0.022700,290.877032266407
"464967","2",120.010771,5.036468,-0.064709,0.147429,0.043029,0.035421,-0.107864,-0.108796,-310.241109,-0.066636,289.205648053959
"459697","2",120.014017,5.037175,-0.076324,0.165574,0.035597,0.041792,-0.117763,-0.124230,-264.241109,-0.078251,518.307864296015
"459698","2",120.014197,5.037175,-0.076853,0.164036,0.033469,0.043344,-0.114323,-0.123110,-252.991109,-0.078780,511.907944570582
"466290","2",120.010950,5.036286,-0.029878,0.104894,0.037241,0.066072,-0.091720,-0.069422,-131.741109,-0.031805,268.933452509747
"447799","2",120.014025,5.038802,-0.117893,0.256028,0.026301,0.048892,-0.263663,-0.208646,-402.491109,-0.119820,690.248055153843
"455721","2",120.012218,5.037726,-0.055371,0.136615,0.045430,0.040320,-0.131084,-0.109780,-214.491109,-0.057298,663.754818592489
"457042","2",120.012037,5.037546,-0.045918,0.126639,0.034614,0.041418,-0.111042,-0.093562,-159.991109,-0.047845,427.595447096136
"459684","2",120.011675,5.037186,-0.048845,0.138338,0.031953,0.063894,-0.160632,-0.113931,-195.741109,-0.050772,378.586053891787
"426618","2",120.008813,5.041717,-0.087775,0.186913,0.045645,0.041166,-0.140658,-0.142771,-346.491109,-0.089702,835.526368862381
"426619","2",120.008993,5.041716,-0.088746,0.186531,0.045816,0.039457,-0.122699,-0.137354,-319.991109,-0.090673,834.791258110731
"427939","2",120.008632,5.041537,-0.100478,0.195205,0.040334,0.032589,-0.125346,-0.149578,-365.491109,-0.102405,816.811552554595
"423972","2",120.008454,5.042080,-0.093445,0.186935,0.034747,0.037418,-0.106999,-0.136021,-312.991109,-0.095372,878.208230406685
"423973","2",120.008634,5.042079,-0.091377,0.185698,0.041808,0.038617,-0.124913,-0.141119,-363.491109,-0.093304,876.598506453564
"425294","2",120.008453,5.041899,-0.092433,0.187053,0.040822,0.035640,-0.117445,-0.138999,-340.741109,-0.094360,858.314225937799
"431919","2",120.011152,5.040983,-0.084666,0.176860,0.038411,0.045711,-0.114577,-0.130782,-222.741109,-0.086593,1033.53336919266
"430598","2",120.011333,5.041163,-0.070457,0.156098,0.042908,0.036292,-0.123457,-0.121479,-254.991109,-0.072384,1041.86615241807
"421339","2",120.010438,5.042432,-0.080106,0.176896,0.036091,0.034097,-0.148223,-0.139281,-296.991109,-0.082033,1212.14796274067
"421340","2",120.010618,5.042431,-0.084381,0.180783,0.031638,0.034766,-0.140231,-0.140396,-328.241109,-0.086308,1202.80528472662
"421341","2",120.010798,5.042430,-0.087050,0.193024,0.031610,0.032440,-0.164756,-0.151749,-398.991109,-0.088977,1193.72394642638
"422661","2",120.010437,5.042251,-0.079192,0.177045,0.032998,0.038086,-0.146505,-0.137848,-300.241109,-0.081119,1194.59258942716
"416050","2",120.010261,5.043155,-0.084399,0.180557,0.032743,0.034858,-0.142949,-0.141729,-253.991109,-0.086326,1292.15034127835
"416051","2",120.010441,5.043155,-0.086257,0.185896,0.030190,0.037282,-0.144974,-0.143899,-248.741109,-0.088184,1283.07907250236
"416052","2",120.010621,5.043154,-0.093651,0.191226,0.026054,0.035671,-0.143979,-0.150049,-272.991109,-0.095578,1274.25654655027
"427948","2",120.010253,5.041529,-0.110414,0.225730,0.031697,0.033542,-0.177054,-0.176628,-392.741109,-0.112341,851.545130526611
"471607","2",120.016172,5.035539,-0.037956,0.124536,0.036226,0.039033,-0.107937,-0.084999,-184.991109,-0.039883,314.791005415977
"471608","2",120.016352,5.035538,-0.048442,0.132245,0.033561,0.035594,-0.103404,-0.093474,-233.491109,-0.050369,319.501543288902
"472929","2",120.016171,5.035359,-0.051181,0.133816,0.026879,0.027018,-0.089580,-0.090780,-174.241109,-0.053108,295.266962075132
"472930","2",120.016351,5.035358,-0.055661,0.145220,0.026131,0.031695,-0.118060,-0.106033,-225.241109,-0.057588,300.283932200576
"472931","2",120.016531,5.035357,-0.041160,0.123006,0.031998,0.041860,-0.108962,-0.088900,-229.241109,-0.043087,306.523614471372
"468966","2",120.016714,5.035898,-0.050400,0.146960,0.026013,0.040572,-0.166437,-0.119879,-319.991109,-0.052327,369.687831191041
"470288","2",120.016713,5.035717,-0.047359,0.145572,0.025105,0.046745,-0.150538,-0.111278,-291.991109,-0.049286,350.943653653585
"466322","2",120.016716,5.036260,-0.054897,0.147919,0.027602,0.038382,-0.143509,-0.115587,-260.491109,-0.056824,407.528722699239
"480863","2",120.016526,5.034273,-0.027729,0.096986,0.035971,0.035827,-0.071256,-0.060433,-127.491109,-0.029656,198.138617269025
"483508","2",120.016705,5.033911,-0.038726,0.113169,0.035063,0.035706,-0.085185,-0.077180,-183.741109,-0.040653,178.881074560409
"475574","2",120.016349,5.034996,-0.043556,0.125975,0.033278,0.032477,-0.103640,-0.089354,-177.991109,-0.045483,262.191011647856
"478218","2",120.016348,5.034635,-0.031101,0.103110,0.042861,0.032031,-0.083586,-0.068890,-128.241109,-0.033028,224.747677881087
"478219","2",120.016528,5.034634,-0.041232,0.114886,0.039091,0.031930,-0.089275,-0.080988,-179.741109,-0.043159,233.018908176149
"458384","2",120.015640,5.037349,-0.046793,0.132046,0.032381,0.037279,-0.137074,-0.106047,-387.741109,-0.048720,507.879784740919
"458385","2",120.015820,5.037348,-0.043717,0.133178,0.037623,0.039702,-0.151709,-0.108803,-380.991109,-0.045644,508.462810563397
"459704","2",120.015278,5.037170,-0.056919,0.146397,0.035344,0.038412,-0.144857,-0.117877,-362.991109,-0.058846,489.139007867975
"459701","2",120.014738,5.037172,-0.068416,0.148730,0.036891,0.038662,-0.107591,-0.113555,-284.491109,-0.070343,497.051734439593
"466315","2",120.015454,5.036265,-0.035100,0.119408,0.038636,0.047920,-0.118590,-0.086777,-198.241109,-0.037027,388.270132517432
"466316","2",120.015635,5.036265,-0.017021,0.087729,0.039610,0.010625,-0.086698,-0.058789,-158.491109,-0.018948,388.004949355371
"466317","2",120.015815,5.036264,-0.004995,0.070936,0.044514,-0.001422,-0.080208,-0.044599,-107.241109,-0.006922,388.767813064338
"466313","2",120.015094,5.036267,-0.059775,0.149089,0.029617,0.041264,-0.136333,-0.116639,-292.991109,-0.061702,391.868202393485
"442504","2",120.012767,5.039530,-0.102462,0.216257,0.028011,0.044942,-0.174929,-0.167771,-362.991109,-0.104389,811.212858809396
"445148","2",120.012765,5.039169,-0.141286,0.276355,0.021477,0.038611,-0.240364,-0.222729,-369.991109,-0.143213,774.539981905809
"433247","2",120.012232,5.040797,-0.085652,0.182942,0.030808,0.033199,-0.147432,-0.144436,-304.991109,-0.087579,963.376387338027
"430593","2",120.010432,5.041167,-0.100340,0.219739,0.037163,0.044608,-0.183966,-0.169535,-387.991109,-0.102267,810.161408403712
"441172","2",120.010966,5.039719,-0.085500,0.179895,0.034999,0.036974,-0.130548,-0.137349,-253.991109,-0.087427,648.525819857074
"5940","4",119.958263,5.099409,0.092326,-0.091437,0.046654,0.133583,0.010544,0.098713,2921.508891,0.090399,605.430282409166
"5941","4",119.958443,5.099408,0.107466,-0.102224,0.044541,0.155545,-0.008288,0.102485,2882.508891,0.105539,592.467486145912
"5942","4",119.958624,5.099408,0.134068,-0.122273,0.042788,0.168207,-0.019332,0.122415,2648.508891,0.132141,579.903552541873
"5943","4",119.958804,5.099407,0.144107,-0.128174,0.053490,0.153478,-0.058676,0.108501,2801.508891,0.142180,567.764960875905
"5944","4",119.958984,5.099406,0.127527,-0.106352,0.056402,0.139535,-0.051379,0.096977,3467.508891,0.125600,556.079565705862
"5945","4",119.959164,5.099405,0.067259,-0.080923,0.048809,0.101265,0.059958,0.103352,3754.508891,0.065332,544.876525143623
"5946","4",119.959344,5.099404,0.086597,-0.084260,0.051846,0.119896,-0.023605,0.072816,4272.508891,0.084670,534.186187749215
"5947","4",119.959525,5.099403,0.099916,-0.084565,0.038687,0.155095,-0.048549,0.072843,4130.508891,0.097989,524.039931295015
"5948","4",119.959705,5.099403,0.130017,-0.096449,0.033257,0.196095,-0.139016,0.057581,3982.508891,0.128090,514.469947126809
"5949","4",119.959885,5.099402,0.132191,-0.093209,0.033779,0.211808,-0.163600,0.048627,3971.508891,0.130264,505.508964811465
"5950","4",119.960065,5.099401,0.089654,-0.078485,0.037940,0.153597,-0.033798,0.070439,3748.508891,0.087727,497.189913644239
"5951","4",119.960245,5.099400,0.054380,-0.053945,0.038891,0.149577,0.004336,0.056738,4603.508891,0.052453,489.545520131044
"5952","4",119.960426,5.099399,0.064868,-0.053633,0.042831,0.147858,-0.047005,0.039180,4815.508891,0.062941,482.607844185873
"5953","4",119.960606,5.099399,0.047021,-0.042410,0.036711,0.150270,-0.015660,0.038720,5561.508891,0.045094,476.407761069405
"5954","4",119.960786,5.099398,0.037169,-0.039083,0.040886,0.137165,-0.008274,0.032772,6386.508891,0.035242,470.974401112926
"5955","4",119.960966,5.099397,0.037456,-0.036146,0.035540,0.157329,-0.008759,0.032916,6838.508891,0.035529,466.334564417955
"5956","4",119.961146,5.099396,0.055359,-0.041235,0.030052,0.184555,-0.054176,0.028095,6860.508891,0.053432,462.512132618043
"5957","4",119.961327,5.099395,0.041954,-0.034822,0.038525,0.159814,-0.029026,0.027114,6842.508891,0.040027,459.527503702348
"7262","4",119.958262,5.099229,0.096696,-0.096563,0.036530,0.139158,0.026926,0.113268,2755.508891,0.094769,590.535714636677
"7263","4",119.958443,5.099228,0.114928,-0.104014,0.046084,0.158300,-0.006122,0.111221,2735.508891,0.113001,577.238536862307
"7264","4",119.958623,5.099227,0.139413,-0.123369,0.042007,0.173866,-0.026009,0.123659,2572.508891,0.137486,564.335662033439
"7265","4",119.958803,5.099226,0.133942,-0.116183,0.032916,0.167937,-0.006591,0.130039,2821.508891,0.132015,551.854747992578
"7266","4",119.958983,5.099225,0.086812,-0.091497,0.036240,0.135935,0.038122,0.109431,3288.508891,0.084885,539.825062750212
"7267","4",119.959163,5.099224,0.115032,-0.101201,0.067535,0.127280,-0.085911,0.066044,3817.508891,0.113105,528.277432342472
"7268","4",119.959344,5.099224,0.097999,-0.079284,0.029876,0.160784,-0.056763,0.066980,4588.508891,0.096072,517.244143461239
"7269","4",119.959524,5.099223,0.095881,-0.082143,0.040513,0.160478,-0.035193,0.076762,4396.508891,0.093954,506.758791979792
"7270","4",119.959704,5.099222,0.101475,-0.073229,0.019940,0.198194,-0.044689,0.078240,4460.508891,0.099548,496.856068744179
"7271","4",119.959884,5.099221,0.099765,-0.072752,0.014968,0.214004,-0.065958,0.066317,4535.508891,0.097838,487.571474708751
"7272","4",119.960064,5.099220,0.112054,-0.089045,0.044458,0.169063,-0.098370,0.058443,4119.508891,0.110127,478.94095937764
"7273","4",119.960245,5.099219,0.055780,-0.063193,0.039891,0.139955,0.007388,0.059875,4508.508891,0.053853,471.000479313558
"7274","4",119.960425,5.099219,0.038792,-0.046864,0.032185,0.134263,0.059150,0.071849,4691.508891,0.036865,463.785477777472
"7275","4",119.960605,5.099218,0.034061,-0.046244,0.038261,0.125297,0.027612,0.049258,5328.508891,0.032134,457.330291833542
"7276","4",119.960785,5.099217,0.034219,-0.036800,0.039309,0.129471,0.006265,0.037597,6324.508891,0.032292,451.66749984884
"7277","4",119.960965,5.099216,0.036246,-0.038240,0.043193,0.136875,-0.004080,0.034074,6858.508891,0.034319,446.827229230112
"7278","4",119.961146,5.099215,0.039420,-0.037842,0.032003,0.162556,-0.010572,0.033977,7110.508891,0.037493,442.836451214348
"7279","4",119.961326,5.099214,0.032389,-0.037774,0.036984,0.146301,0.008916,0.037090,6878.508891,0.030462,439.718295342639
"7280","4",119.961506,5.099214,0.027027,-0.031535,0.038855,0.135843,0.012417,0.033565,7154.508891,0.025100,437.491420026424
"7281","4",119.961686,5.099213,0.020358,-0.033057,0.044332,0.118537,0.042419,0.043399,7396.508891,0.018431,436.169476405409
"7282","4",119.961866,5.099212,0.022537,-0.033875,0.049685,0.112185,0.024385,0.035885,7548.508891,0.020610,435.76069983819
"7283","4",119.962047,5.099211,0.026212,-0.036972,0.039742,0.125404,0.033932,0.044522,7620.508891,0.024285,436.267656758701
"7284","4",119.962227,5.099210,0.021291,-0.032251,0.041064,0.118482,0.055718,0.051614,7362.508891,0.019364,437.687164753488
"7285","4",119.962407,5.099210,0.032932,-0.037773,0.040762,0.125704,0.028180,0.048124,7524.508891,0.031005,440.010391584322
"7286","4",119.962587,5.099209,0.026298,-0.038031,0.045239,0.108509,0.043654,0.050469,7122.508891,0.024371,443.2231260676
"7287","4",119.962767,5.099208,0.039106,-0.045631,0.045967,0.116546,0.008240,0.043634,6966.508891,0.037179,447.306201765399
"7288","4",119.962948,5.099207,0.036677,-0.040747,0.039182,0.121610,0.002304,0.037907,6972.508891,0.034750,452.236044872026
"7289","4",119.963128,5.099206,0.035228,-0.037482,0.038783,0.123701,0.008858,0.039929,7040.508891,0.033301,457.985311472269
