id,class,long,lat,NDVI,NDWI,NDCI,PSRI,BNDVI,ONIR,ODVI,HubName,HubDist
"1474564","2",120.007768,5.049581,-0.088516,0.169415,0.141671,-0.006944,-0.091505,354.334259,-0.076296,"531856",1711.23669934821
"1474565","2",120.007858,5.049581,-0.085178,0.167023,0.144594,-0.014065,-0.091272,333.334259,-0.072958,"531856",1710.3279818545
"1474566","2",120.007948,5.049581,-0.090484,0.170524,0.140074,-0.021800,-0.099802,331.334259,-0.078264,"531856",1709.47716558716
"1477209","2",120.007858,5.049491,-0.093261,0.176761,0.148237,-0.028129,-0.105440,301.334259,-0.081041,"531856",1700.37678854887
"1477210","2",120.007948,5.049490,-0.089701,0.174947,0.137976,-0.056259,-0.113269,339.334259,-0.077481,"531856",1699.52099133435
"1477211","2",120.008038,5.049490,-0.041060,0.119757,0.139338,-0.014436,-0.047995,417.334259,-0.028840,"531856",1698.72351685557
"1479853","2",120.007857,5.049400,-0.094023,0.175680,0.137639,0.000680,-0.093719,318.334259,-0.081803,"531856",1690.42605573049
"1479854","2",120.007947,5.049400,-0.079313,0.163615,0.136436,-0.037390,-0.095748,362.334259,-0.067093,"531856",1689.565219111
"1503642","2",120.007223,5.048590,-0.143993,0.244468,0.127536,-0.029871,-0.155354,369.334259,-0.131773,"531856",1608.97798662547
"1506286","2",120.007222,5.048500,-0.126551,0.223387,0.152590,-0.018494,-0.134071,377.334259,-0.114331,"531856",1599.08263180693
"1506287","2",120.007313,5.048499,-0.132621,0.233759,0.155774,-0.033113,-0.146040,349.334259,-0.120401,"531856",1597.7353974222
"1508930","2",120.007222,5.048409,-0.117353,0.199774,0.159624,0.017173,-0.110132,383.334259,-0.105133,"531856",1589.18846418601
"1508931","2",120.007312,5.048409,-0.131759,0.224965,0.150653,-0.000662,-0.132029,366.334259,-0.119539,"531856",1587.83283570207
"1511574","2",120.007222,5.048319,-0.140531,0.231599,0.114286,-0.034731,-0.154052,394.334259,-0.128311,"531856",1579.29550607562
"1511575","2",120.007312,5.048319,-0.137921,0.232564,0.126857,-0.032005,-0.150323,416.334259,-0.125701,"531856",1577.93137922057
"1482498","2",120.007947,5.049309,-0.045835,0.118665,0.157866,-0.005438,-0.048382,395.334259,-0.033615,"531856",1679.60985606626
"1485141","2",120.007856,5.049220,-0.062685,0.141569,0.155451,-0.003968,-0.064527,397.334259,-0.050465,"531856",1670.52600447439
"1485142","2",120.007947,5.049219,-0.040700,0.113184,0.177565,-0.013228,-0.047110,395.334259,-0.028480,"531856",1669.65490951908
"1485143","2",120.008037,5.049219,0.019936,0.037329,0.193224,-0.004984,0.017319,555.334259,0.032156,"531856",1668.84316576446
"1487785","2",120.007856,5.049129,-0.077964,0.165598,0.139403,0.007937,-0.074386,400.334259,-0.065744,"531856",1660.57670298579
"1487786","2",120.007946,5.049129,-0.075538,0.163953,0.139403,-0.004630,-0.077614,407.334259,-0.063318,"531856",1659.70038696497
"1487787","2",120.008036,5.049128,-0.054455,0.134768,0.138959,0.026168,-0.042006,497.334259,-0.042235,"531856",1658.88377298252
"1490430","2",120.007946,5.049038,-0.105503,0.190646,0.138184,-0.045632,-0.124144,440.334259,-0.093283,"531856",1649.7462960777
"1490431","2",120.008036,5.049038,-0.094271,0.174586,0.140681,-0.017705,-0.101624,463.334259,-0.082051,"531856",1648.9247532602
"1482495","2",120.007677,5.049311,-0.090096,0.172574,0.129814,-0.019959,-0.098449,393.334259,-0.077876,"531856",1682.38430527101
"1485138","2",120.007586,5.049221,-0.071102,0.155147,0.151421,-0.024113,-0.081883,393.334259,-0.058882,"531856",1673.49443830403
"1485139","2",120.007676,5.049220,-0.076725,0.157647,0.154216,-0.014925,-0.083227,401.334259,-0.064505,"531856",1672.44587076865
"1498359","2",120.007674,5.048769,-0.107740,0.193846,0.146266,-0.009927,-0.111864,410.334259,-0.095520,"531856",1622.76323947038
"1495732","2",120.009206,5.048852,-0.068027,0.149308,0.153846,-0.024637,-0.079132,476.334259,-0.055807,"147075",1914.88854990656
"1495733","2",120.009296,5.048852,-0.070944,0.162868,0.132217,-0.027862,-0.083942,475.334259,-0.058724,"147075",1911.18355561256
"1458719","2",120.009482,5.050115,-0.063481,0.144638,0.144896,-0.043665,-0.082581,341.334259,-0.051261,"147075",2035.04187450219
"1458720","2",120.009572,5.050115,-0.054054,0.133333,0.156640,-0.042949,-0.073320,334.334259,-0.041834,"147075",2031.7033847174
"1463989","2",120.007860,5.049942,-0.101338,0.184500,0.129690,-0.025763,-0.112091,379.334259,-0.089118,"531856",1750.13720285584
"1466633","2",120.007859,5.049852,-0.083655,0.169195,0.142348,-0.024407,-0.094148,393.334259,-0.071435,"531856",1740.18424570117
"1501020","2",120.009205,5.048671,-0.018880,0.089426,0.167996,0.004464,-0.016639,476.334259,-0.006660,"147075",1896.36561801716
"1501021","2",120.009295,5.048671,0.000000,0.075726,0.160641,0.000000,0.000000,513.334259,0.012220,"147075",1892.62436518882
"1503664","2",120.009205,5.048581,-0.037569,0.115050,0.160898,0.006378,-0.034415,442.334259,-0.025349,"147075",1887.11530341513
"1503665","2",120.009295,5.048580,-0.014066,0.084323,0.147541,0.007059,-0.010270,511.334259,-0.001846,"147075",1883.35567585807
"1482505","2",120.008578,5.049307,-0.088339,0.174760,0.144228,-0.019821,-0.097328,388.334259,-0.076119,"147075",1987.86280261465
"1482506","2",120.008668,5.049306,-0.094028,0.178098,0.136193,-0.026854,-0.105956,395.334259,-0.081808,"147075",1983.94194948695
"1482507","2",120.008758,5.049306,-0.121146,0.205294,0.124088,0.001329,-0.120598,380.334259,-0.108926,"147075",1980.06373796593
"1482508","2",120.008848,5.049305,-0.148577,0.240725,0.114327,-0.043854,-0.165798,330.334259,-0.136357,"147075",1976.22841908176
"1482509","2",120.008938,5.049305,-0.144737,0.246065,0.108563,-0.077397,-0.173979,334.334259,-0.132517,"147075",1972.43624303437
"1482510","2",120.009028,5.049304,-0.107443,0.208069,0.121975,-0.090411,-0.142686,402.334259,-0.095223,"147075",1968.68745911991
"1485149","2",120.008577,5.049216,-0.133677,0.231927,0.151158,-0.034369,-0.147120,398.334259,-0.121457,"147075",1978.68715484991
"1572416","2",120.009915,5.046229,-0.065564,0.146376,0.179717,0.004302,-0.063555,494.334259,-0.053344,"147075",1616.6303047948
"1575057","2",120.009644,5.046140,-0.089184,0.172889,0.168718,0.010585,-0.084261,409.334259,-0.076964,"147075",1619.51168239
"1575058","2",120.009734,5.046139,-0.060701,0.140813,0.176385,-0.029265,-0.074314,470.334259,-0.048481,"147075",1615.43822080615
"1575059","2",120.009824,5.046139,-0.048164,0.122398,0.176443,0.008107,-0.044135,550.334259,-0.035944,"147075",1611.41639902665
"1575060","2",120.009914,5.046138,-0.060205,0.134940,0.170904,0.019108,-0.050775,530.334259,-0.047985,"147075",1607.44660464692
"1577700","2",120.009554,5.046050,-0.089357,0.176276,0.159332,-0.042553,-0.107324,462.334259,-0.077137,"147075",1614.55436143944
"1577701","2",120.009644,5.046049,-0.092260,0.182376,0.156989,-0.016189,-0.099509,435.334259,-0.080040,"147075",1610.40638793279
"1577702","2",120.009734,5.046049,-0.065166,0.153887,0.147665,0.004981,-0.062945,547.334259,-0.052946,"147075",1606.30983703906
"1577703","2",120.009824,5.046048,-0.041488,0.117725,0.154864,-0.009265,-0.045856,644.334259,-0.029268,"147075",1602.26510316259
"1580344","2",120.009553,5.045959,-0.083825,0.164693,0.177972,0.015762,-0.076465,521.334259,-0.071605,"147075",1605.48311618489
"1580345","2",120.009643,5.045959,-0.068510,0.150685,0.184404,0.005202,-0.065984,519.334259,-0.056290,"147075",1601.31164581558
"1580346","2",120.009733,5.045959,-0.049401,0.133724,0.179804,0.005202,-0.046893,595.334259,-0.037181,"147075",1597.19176923435
"1580347","2",120.009823,5.045958,-0.033098,0.111053,0.175807,0.000000,-0.033098,678.334259,-0.020878,"147075",1593.12388669758
"1582989","2",120.009643,5.045869,-0.060546,0.142857,0.156551,0.000578,-0.060282,637.334259,-0.048326,"147075",1592.22763686065
"1582990","2",120.009733,5.045868,-0.079869,0.158158,0.133450,0.007514,-0.076585,651.334259,-0.067649,"147075",1588.08419508035
"1582985","2",120.009282,5.045870,-0.083485,0.166437,0.170065,0.006679,-0.080425,484.334259,-0.071265,"147075",1609.3149772304
"1582986","2",120.009373,5.045870,-0.070651,0.149719,0.136875,0.007893,-0.067265,633.334259,-0.058431,"147075",1604.96692135556
"1585626","2",120.009012,5.045781,-0.076828,0.160090,0.158964,-0.002626,-0.077970,459.334259,-0.064608,"531856",1284.26116493768
"1585627","2",120.009102,5.045781,-0.095385,0.172763,0.162156,0.031309,-0.081250,439.334259,-0.083165,"531856",1284.13867659056
"1585628","2",120.009192,5.045780,-0.123692,0.211080,0.149709,0.001252,-0.123153,393.334259,-0.111472,"531855",1332.0623603563
"1588268","2",120.008831,5.045692,-0.113746,0.201271,0.144053,-0.016609,-0.120509,352.334259,-0.101526,"531856",1274.7540148689
"1588269","2",120.008921,5.045691,-0.114590,0.200678,0.147305,-0.019698,-0.122829,383.334259,-0.102370,"531856",1274.47400250285
"1561818","2",120.007934,5.046599,-0.053707,0.169462,0.174710,-0.001985,-0.054641,405.334259,-0.041487,"531856",1381.18310597351
"1561819","2",120.008025,5.046599,-0.052838,0.170286,0.193202,-0.016088,-0.060498,421.334259,-0.040618,"531856",1380.20173884488
"1564463","2",120.008024,5.046509,-0.083768,0.194497,0.160447,-0.016635,-0.091020,462.334259,-0.071548,"531856",1370.25668037487
"1567107","2",120.008024,5.046418,-0.091682,0.198715,0.151687,-0.011516,-0.096618,465.334259,-0.079462,"531856",1360.31228385897
"1567108","2",120.008114,5.046418,-0.086903,0.197271,0.164599,-0.015355,-0.093654,440.334259,-0.074683,"531856",1359.38927152418
"1569751","2",120.008023,5.046328,-0.086825,0.193133,0.161985,0.017402,-0.078996,473.334259,-0.074605,"531856",1350.368563922
"1569752","2",120.008113,5.046327,-0.081926,0.193407,0.178538,-0.013052,-0.087916,437.334259,-0.069706,"531856",1349.43875095197
"1535398","2",120.009740,5.047494,-0.076111,0.149314,0.166707,0.002516,-0.074961,456.334259,-0.063891,"147075",1753.49190844804
"1538037","2",120.009290,5.047406,-0.072664,0.154129,0.156654,0.012629,-0.066744,577.334259,-0.060444,"147075",1763.57985454792
"1538038","2",120.009380,5.047406,-0.075870,0.159315,0.149876,-0.010333,-0.080590,589.334259,-0.063650,"147075",1759.61302083095
"1538039","2",120.009470,5.047405,-0.108558,0.192508,0.136852,0.024585,-0.098199,521.334259,-0.096338,"147075",1755.6940715733
"1538040","2",120.009560,5.047405,-0.136599,0.220198,0.126274,-0.019668,-0.144489,467.334259,-0.124379,"147075",1751.82332812356
"1538041","2",120.009650,5.047404,-0.094498,0.170411,0.140442,-0.045831,-0.113583,483.334259,-0.082278,"147075",1748.00111070493
"1538042","2",120.009740,5.047404,-0.094201,0.179088,0.153170,-0.003183,-0.095588,445.334259,-0.081981,"147075",1744.22773831628
"1538043","2",120.009830,5.047404,-0.091465,0.177513,0.128481,0.021390,-0.082484,454.334259,-0.079245,"147075",1740.5035286287
"1540682","2",120.009379,5.047315,-0.054015,0.131006,0.160865,0.033295,-0.038070,624.334259,-0.041795,"147075",1750.43826236934
"1540683","2",120.009469,5.047315,-0.059859,0.140097,0.169273,0.003688,-0.058201,571.334259,-0.047639,"147075",1746.49872685554
"1540684","2",120.009559,5.047314,-0.077286,0.154137,0.163919,0.022127,-0.067382,533.334259,-0.065066,"147075",1742.60755925376
"1540685","2",120.009649,5.047314,-0.073939,0.157198,0.156190,0.047104,-0.052697,497.334259,-0.061719,"147075",1738.76508427521
"1540686","2",120.009740,5.047314,-0.070431,0.148503,0.180073,-0.023552,-0.081217,434.334259,-0.058211,"147075",1734.97162542927
"1540687","2",120.009830,5.047313,-0.089045,0.169393,0.152120,-0.030749,-0.102273,391.334259,-0.076825,"147075",1731.22750491147
"1540688","2",120.009920,5.047313,-0.097639,0.184544,0.146402,-0.005348,-0.099936,383.334259,-0.085419,"147075",1727.53304350492
"1543327","2",120.009469,5.047225,-0.094186,0.171717,0.142206,0.049536,-0.072619,527.334259,-0.081966,"147075",1737.31215983859
"1543328","2",120.009559,5.047224,-0.068330,0.152432,0.164498,-0.016099,-0.075472,537.334259,-0.056110,"147075",1733.40037095478
"1543329","2",120.009649,5.047224,-0.074351,0.158066,0.155597,-0.016179,-0.081481,519.334259,-0.062131,"147075",1729.53744145606
"1543330","2",120.009739,5.047223,-0.100606,0.175556,0.151005,0.041070,-0.082251,453.334259,-0.088386,"147075",1725.72369943508
"1567117","2",120.008925,5.046414,-0.113186,0.206681,0.164806,0.014145,-0.107195,489.334259,-0.100966,"531856",1354.37393603524
"1567118","2",120.009015,5.046414,-0.099415,0.191176,0.171989,0.019065,-0.091177,509.334259,-0.087195,"531856",1354.18408465716
"1569761","2",120.008924,5.046324,-0.116360,0.216041,0.138226,-0.016920,-0.124024,484.334259,-0.104140,"531856",1344.386302249
"1569762","2",120.009014,5.046323,-0.054545,0.123749,0.153285,0.010152,-0.049686,633.334259,-0.042325,"531856",1344.19504106632
"1556535","2",120.008386,5.046778,-0.105790,0.223071,0.153596,-0.012739,-0.111178,444.334259,-0.093570,"531856",1396.9319799956
"1556536","2",120.008476,5.046777,-0.075414,0.195733,0.172642,-0.006369,-0.078240,477.334259,-0.063194,"531856",1396.31911396481
"1556537","2",120.008566,5.046777,-0.098390,0.212500,0.154658,-0.003191,-0.099732,481.334259,-0.086170,"531856",1395.77748541722
"1556538","2",120.008656,5.046777,-0.121275,0.229894,0.139493,-0.022974,-0.130511,458.334259,-0.109055,"531856",1395.30717729403
"1514222","2",120.007582,5.048227,-0.084367,0.170320,0.164835,-0.006227,-0.087199,445.334259,-0.072147,"531856",1564.28848512548
"1514223","2",120.007672,5.048227,-0.086442,0.168415,0.156382,-0.000635,-0.086719,475.334259,-0.074222,"531856",1563.16667361421
"1516866","2",120.007581,5.048137,-0.109346,0.198461,0.138520,-0.005191,-0.111517,427.334259,-0.097126,"531856",1554.36547009658
"1545975","2",120.009829,5.047133,-0.102372,0.182490,0.136008,0.005384,-0.100125,407.334259,-0.090152,"147075",1712.69955869114
"1545976","2",120.009919,5.047132,-0.089971,0.163356,0.157527,-0.014805,-0.096382,380.334259,-0.077751,"147075",1708.9650453581
"1545977","2",120.010009,5.047132,-0.063789,0.137175,0.152465,-0.000677,-0.064086,444.334259,-0.051569,"147075",1705.2808812735
"1561838","2",120.009736,5.046591,-0.061558,0.134415,0.179811,0.010787,-0.056520,463.334259,-0.049338,"147075",1661.22892035111
"1561839","2",120.009826,5.046590,-0.044070,0.118087,0.191468,0.005668,-0.041274,444.334259,-0.031850,"147075",1657.31821905855
"1588255","2",120.007660,5.045697,-0.097407,0.177285,0.163452,0.011765,-0.092239,396.334259,-0.085187,"531856",1285.47339975039
"1588256","2",120.007750,5.045697,-0.089499,0.171907,0.177360,-0.027451,-0.101690,378.334259,-0.077279,"531856",1284.18578153303
"1588257","2",120.007840,5.045696,-0.106654,0.193446,0.150745,0.015262,-0.100064,372.334259,-0.094434,"531856",1282.97466514323
"1590899","2",120.007660,5.045607,-0.077814,0.163848,0.152036,-0.005337,-0.080180,403.334259,-0.065594,"531856",1275.57221526189
"1575032","2",120.007392,5.046150,-0.055784,0.139647,0.166628,0.021231,-0.044563,577.334259,-0.043564,"531856",1339.15900454942
"1575033","2",120.007482,5.046150,-0.056569,0.169922,0.175409,0.005360,-0.053980,520.334259,-0.044349,"531856",1337.69924080095
"1545960","2",120.008477,5.047139,-0.106274,0.221851,0.159737,-0.030749,-0.119243,365.334259,-0.094054,"531856",1436.21511900977
"1545961","2",120.008568,5.047138,-0.128599,0.237402,0.151107,-0.033019,-0.142047,331.334259,-0.116379,"531856",1435.68853847807
"1545962","2",120.008658,5.047138,-0.108875,0.223079,0.136342,-0.032345,-0.121731,430.334259,-0.096655,"531856",1435.23130553845
"1501005","2",120.007854,5.048678,-0.095352,0.198522,0.173003,-0.062963,-0.122036,487.334259,-0.083132,"531856",1610.83779473328
"1638494","2",120.007922,5.043979,-0.113551,0.203943,0.147360,-0.047547,-0.132304,261.334259,-0.101331,"531856",1093.36977606963
"1638495","2",120.008012,5.043979,-0.126569,0.216915,0.144771,-0.028723,-0.137688,256.334259,-0.114349,"531856",1092.12984287391
"1638496","2",120.008103,5.043979,-0.136605,0.231405,0.129065,-0.077098,-0.164849,271.334259,-0.124385,"531856",1090.97998602359
"1641136","2",120.007742,5.043890,-0.122759,0.219632,0.150313,-0.033137,-0.136163,241.334259,-0.110539,"531856",1086.23719250781
"1641137","2",120.007832,5.043889,-0.145183,0.235901,0.128099,-0.033208,-0.157754,229.334259,-0.132963,"531856",1084.8051193764
"1641138","2",120.007922,5.043889,-0.162713,0.252610,0.113150,-0.038491,-0.176741,222.334259,-0.150493,"531856",1083.46327371833
"1641139","2",120.008012,5.043889,-0.174665,0.272727,0.105198,-0.052910,-0.193106,233.334259,-0.162445,"531856",1082.21199113229
"1641140","2",120.008102,5.043888,-0.178275,0.275493,0.092966,-0.061980,-0.199253,255.334259,-0.166055,"531856",1081.0515860673
"1641141","2",120.008192,5.043888,-0.145406,0.240974,0.112193,-0.050187,-0.163919,262.334259,-0.133186,"531856",1079.98235143552
"1643779","2",120.007651,5.043800,-0.159946,0.251945,0.114418,-0.071315,-0.184605,219.334259,-0.147726,"531856",1077.89365984678
"1643780","2",120.007741,5.043800,-0.172529,0.272031,0.107598,-0.088748,-0.202454,204.334259,-0.160309,"531856",1076.35776694217
"1643781","2",120.007831,5.043799,-0.178808,0.286947,0.097363,-0.095238,-0.210191,209.334259,-0.166588,"531856",1074.91253265493
"1643782","2",120.007922,5.043799,-0.184580,0.285223,0.088257,-0.046825,-0.200000,217.334259,-0.172360,"531856",1073.55832309777
"1643783","2",120.008012,5.043798,-0.174373,0.271137,0.098377,-0.064163,-0.196141,219.334259,-0.162153,"531856",1072.29548311591
"1643784","2",120.008102,5.043798,-0.160346,0.258083,0.107928,-0.040689,-0.174624,231.334259,-0.148126,"531856",1071.1243358558
"1646423","2",120.007651,5.043710,-0.193006,0.295304,0.091457,-0.080824,-0.219279,192.334259,-0.180786,"531856",1068.03050219283
"1646424","2",120.007741,5.043709,-0.188435,0.294831,0.096970,-0.100634,-0.221301,190.334259,-0.176215,"531856",1066.48040576519
"1646425","2",120.007831,5.043709,-0.176785,0.279626,0.101833,-0.077778,-0.202842,203.334259,-0.164565,"531856",1065.02176880548
"1646426","2",120.007921,5.043708,-0.158038,0.258548,0.120083,-0.072222,-0.183350,205.334259,-0.145818,"531856",1063.65496755796
"1625263","2",120.006933,5.044436,-0.148032,0.241801,0.118888,-0.042717,-0.163960,333.334259,-0.135812,"531856",1161.57590438347
"1625264","2",120.007024,5.044435,-0.124640,0.210861,0.141599,-0.009804,-0.128549,335.334259,-0.112420,"531856",1159.46237051412
"1625265","2",120.007114,5.044435,-0.128238,0.218130,0.139070,-0.011315,-0.132621,349.334259,-0.116018,"531856",1157.43121001155
"1627904","2",120.006663,5.044347,-0.129156,0.214986,0.145208,-0.015257,-0.135238,331.334259,-0.116936,"531856",1158.71055420069
"1627905","2",120.006753,5.044346,-0.106745,0.200469,0.157527,-0.004175,-0.108497,333.334259,-0.094525,"531856",1156.33287860548
"1627906","2",120.006843,5.044346,-0.120310,0.209302,0.145535,-0.006263,-0.122864,329.334259,-0.108090,"531856",1154.03679070269
"1627907","2",120.006933,5.044345,-0.145534,0.235754,0.120384,-0.021908,-0.153727,337.334259,-0.133314,"531856",1151.82277839303
"1627908","2",120.007023,5.044345,-0.136020,0.232662,0.128502,-0.031802,-0.148091,341.334259,-0.123800,"531856",1149.69131582418
"1627909","2",120.007113,5.044345,-0.144392,0.231991,0.147163,-0.020308,-0.152160,323.334259,-0.132172,"531856",1147.6428629215
"1627910","2",120.007203,5.044344,-0.150803,0.234540,0.133550,-0.023810,-0.159633,343.334259,-0.138583,"531856",1145.67786492353
"1630549","2",120.006752,5.044256,-0.106796,0.204152,0.151786,-0.020877,-0.115385,349.334259,-0.094576,"531856",1146.62219721048
"1630550","2",120.006843,5.044255,-0.117534,0.206239,0.143279,-0.012526,-0.122605,343.334259,-0.105314,"531856",1144.3066254876
"1630551","2",120.006933,5.044255,-0.144552,0.230337,0.120652,-0.007774,-0.147480,339.334259,-0.132332,"531856",1142.07375134464
"1630552","2",120.007023,5.044255,-0.161410,0.252893,0.108685,-0.034629,-0.173926,325.334259,-0.149190,"531856",1139.92406072117
"1630553","2",120.007113,5.044254,-0.158122,0.252536,0.130132,-0.059524,-0.179657,332.334259,-0.145902,"531856",1137.85802505863
"1630554","2",120.007203,5.044254,-0.176999,0.273016,0.107021,-0.035714,-0.189381,343.334259,-0.164779,"531856",1135.87610081233
"1633193","2",120.006752,5.044165,-0.134800,0.222284,0.135301,-0.031123,-0.146960,365.334259,-0.122580,"531856",1136.91636001303
"1609394","2",120.006486,5.044980,-0.096986,0.186060,0.167992,-0.018093,-0.104613,347.334259,-0.084766,"531856",1231.40154808547
"1609395","2",120.006576,5.044979,-0.135710,0.214326,0.140355,-0.049054,-0.154223,351.334259,-0.123490,"531856",1229.00208135618
"1609396","2",120.006666,5.044979,-0.148753,0.238987,0.127281,-0.062369,-0.171463,351.334259,-0.136533,"531856",1226.67928565312
"1609397","2",120.006756,5.044979,-0.139785,0.241071,0.147991,-0.051282,-0.159456,329.334259,-0.127565,"531856",1224.43359730082
"1609398","2",120.006846,5.044978,-0.126851,0.223812,0.162279,-0.015939,-0.133269,325.334259,-0.114631,"531856",1222.26544128973
"1609399","2",120.006936,5.044978,-0.116309,0.205143,0.154319,-0.009550,-0.120310,329.334259,-0.104089,"531856",1220.17523090757
"1609400","2",120.007026,5.044977,-0.118362,0.205306,0.145859,-0.010914,-0.122852,347.334259,-0.106142,"531856",1218.16336736743
"1612038","2",120.006485,5.044889,-0.098118,0.185185,0.157515,-0.022776,-0.107713,311.334259,-0.085898,"531856",1221.7156940091
"1612039","2",120.006575,5.044889,-0.149150,0.238310,0.124011,-0.022743,-0.157632,321.334259,-0.136930,"531856",1219.29716734587
"1612040","2",120.006665,5.044889,-0.153176,0.249862,0.117044,-0.045487,-0.169719,329.334259,-0.140956,"531856",1216.95584888358
"1612041","2",120.006755,5.044888,-0.127308,0.222959,0.136262,-0.007189,-0.130126,316.334259,-0.115088,"531856",1214.69218505778
"1612042","2",120.006845,5.044888,-0.106582,0.198201,0.160456,-0.015816,-0.113101,306.334259,-0.094362,"531856",1212.50661077521
"1612043","2",120.006936,5.044887,-0.120633,0.204057,0.144654,-0.021521,-0.129243,303.334259,-0.108413,"531856",1210.39954902701
"1612044","2",120.007026,5.044887,-0.121841,0.201297,0.135796,-0.009326,-0.125524,324.334259,-0.109621,"531856",1208.37141050265
"1614682","2",120.006485,5.044799,-0.115846,0.209994,0.145116,-0.048399,-0.135417,297.334259,-0.103626,"531856",1212.03478123872
"1614683","2",120.006575,5.044799,-0.134328,0.231567,0.145441,-0.028429,-0.145420,303.334259,-0.122108,"531856",1209.59689904745
"1614684","2",120.006665,5.044798,-0.139916,0.233152,0.138761,-0.039801,-0.155134,306.334259,-0.127696,"531856",1207.23676880937
"1614685","2",120.006755,5.044798,-0.133159,0.221114,0.137391,-0.017254,-0.139896,297.334259,-0.120939,"531856",1204.95484737674
"1598817","2",120.006397,5.045342,-0.118245,0.199423,0.153717,-0.007368,-0.121318,356.334259,-0.106025,"531856",1272.59234882058
"1598818","2",120.006487,5.045341,-0.113196,0.197510,0.147918,-0.016745,-0.120074,387.334259,-0.100976,"531856",1270.19211580195
"1598819","2",120.006577,5.045341,-0.108763,0.200223,0.162834,-0.006645,-0.111524,403.334259,-0.096543,"531856",1267.86606011333
"1601461","2",120.006397,5.045251,-0.112888,0.198034,0.152047,-0.008451,-0.116279,356.334259,-0.100668,"531856",1262.90629512589
"1601462","2",120.006487,5.045251,-0.136206,0.225388,0.133813,0.005634,-0.134027,342.334259,-0.123986,"531856",1260.48761876636
"1601463","2",120.006577,5.045250,-0.136632,0.230086,0.144931,-0.022130,-0.145146,356.334259,-0.124412,"531856",1258.14362233876
"1585594","2",120.006129,5.045795,-0.030492,0.136952,0.202039,-0.004808,-0.032838,368.334259,-0.018272,"531856",1328.45317234598
"1585595","2",120.006219,5.045794,-0.055968,0.172088,0.179460,-0.032060,-0.070694,369.334259,-0.043748,"531856",1325.92824598006
"1588238","2",120.006128,5.045704,-0.044655,0.153477,0.183932,-0.021978,-0.054886,381.334259,-0.032435,"531856",1318.79899938164
"1588239","2",120.006219,5.045704,-0.063816,0.178644,0.163909,-0.029332,-0.076873,392.334259,-0.051596,"531856",1316.2555546896
"1590882","2",120.006128,5.045614,-0.093562,0.196514,0.155109,-0.019661,-0.101823,398.334259,-0.081342,"531856",1309.14986921941
"1590883","2",120.006218,5.045613,-0.094743,0.203324,0.150464,-0.038644,-0.110699,407.334259,-0.082523,"531856",1306.58764216243
"1593526","2",120.006128,5.045524,-0.109296,0.215708,0.143342,-0.037288,-0.124421,387.334259,-0.097076,"531856",1299.5058941903
"1593527","2",120.006218,5.045523,-0.098433,0.200222,0.146822,-0.012203,-0.103491,407.334259,-0.086213,"531856",1296.92461526646
"1596171","2",120.006217,5.045433,-0.110402,0.210646,0.143490,-0.022759,-0.119672,363.334259,-0.098182,"531856",1287.26658402728
"1593535","2",120.006938,5.045520,-0.158996,0.256932,0.117634,-0.044248,-0.175022,376.334259,-0.146776,"531856",1278.89895953656
"1593536","2",120.007029,5.045519,-0.161730,0.260131,0.112067,-0.044248,-0.177565,384.334259,-0.149510,"531856",1276.97961301977
"1593537","2",120.007119,5.045519,-0.163571,0.263713,0.121863,-0.069892,-0.188844,365.334259,-0.151351,"531856",1275.13564992461
"1593538","2",120.007209,5.045519,-0.160254,0.250000,0.128753,-0.054435,-0.180367,355.334259,-0.148034,"531856",1273.3673977203
"1612047","2",120.007296,5.044886,-0.154446,0.242382,0.135514,-0.021307,-0.162287,324.334259,-0.142226,"531856",1202.76444888178
"1614689","2",120.007115,5.044796,-0.117685,0.206201,0.151111,-0.004972,-0.119689,326.334259,-0.105465,"531856",1196.61796785307
"1614690","2",120.007205,5.044796,-0.134641,0.222548,0.146299,-0.012074,-0.139422,293.334259,-0.122421,"531856",1194.73351877088
"1614691","2",120.007295,5.044795,-0.162350,0.250000,0.138173,-0.038352,-0.176398,295.334259,-0.150130,"531856",1192.9297594322
"1617334","2",120.007205,5.044705,-0.176950,0.270405,0.112214,-0.064332,-0.199513,283.334259,-0.164730,"531856",1184.91640204138
"1617335","2",120.007295,5.044705,-0.173913,0.270614,0.111883,-0.057775,-0.193905,318.334259,-0.161693,"531856",1183.09767636464
"1612048","2",120.007386,5.044885,-0.176150,0.270046,0.111365,-0.046165,-0.192045,330.334259,-0.163930,"531856",1201.05585121718
"1612049","2",120.007476,5.044885,-0.195620,0.295672,0.097408,-0.063025,-0.216489,328.334259,-0.183400,"531856",1199.42803288498
"1638502","2",120.008643,5.043976,-0.104287,0.186519,0.132445,-0.012579,-0.109415,369.334259,-0.092067,"531856",1085.98690084135
"1638503","2",120.008733,5.043976,-0.097940,0.183826,0.153263,-0.026247,-0.109233,392.334259,-0.085720,"531856",1085.47434412844
"1641144","2",120.008462,5.043887,-0.136440,0.230126,0.121306,-0.032401,-0.148992,257.334259,-0.124220,"531856",1077.32426875275
"1641145","2",120.008553,5.043886,-0.124381,0.213163,0.138741,-0.037736,-0.139708,296.334259,-0.112161,"531856",1076.6222020565
"1643788","2",120.008462,5.043796,-0.147059,0.237754,0.109034,-0.080092,-0.175977,245.334259,-0.134839,"531856",1067.36235563322
